path,extension,bytes,encoding,line_count,categories,score_total,coverage,edge_cases,errors,data_integrity,deployment
gsd/prompts/ssdeanx/ai-sdk-DM/tests/api/agents/[id]/test-plan.md,.md,4861,utf-8-sig,149,frontend;backend;ui;sql;hosting_vercel_aws;data_provider;verification;performance,69,25,19,15,0,10
gsd/prompts/sujalrajapure/AI_Tools/README.md,.md,7715,utf-8-sig,263,frontend;backend;ui;sql;renderer;data_feed;visualization;hosting_vercel_aws;verification;security,65,31,16,0,8,10
gsd/prompts/SulmanK/concept_visualizer/backend/app/api/ERROR_HANDLING.md,.md,4863,utf-8-sig,152,frontend;backend;ui;renderer;visualization;hosting_vercel_aws;verification;security,50,25,0,15,0,10
gsd/prompts/SulmanK/concept_visualizer/backend/cloud_run/worker/requirements.txt,.txt,585,utf-8-sig,31,backend;hosting_vercel_aws,17,6,5,0,0,6
gsd/prompts/SulmanK/concept_visualizer/backend/README.md,.md,1141,utf-8-sig,60,backend;ui;verification,16,9,0,0,0,7
gsd/prompts/SulmanK/concept_visualizer/backend/requirements.txt,.txt,80,utf-8-sig,3,backend;ui,6,6,0,0,0,0
gsd/prompts/SulmanK/concept_visualizer/backend/tests/cloud_run/README.md,.md,3040,utf-8-sig,103,backend;ui;sql;verification;security;performance,34,18,8,0,0,8
gsd/prompts/SulmanK/concept_visualizer/Design/backend/api_endpoints.md,.md,14805,utf-8-sig,528,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;verification;security;performance,86,28,20,15,13,10
gsd/prompts/SulmanK/concept_visualizer/Design/backend/data_models.md,.md,14119,utf-8-sig,455,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;verification;performance,85,25,20,15,15,10
gsd/prompts/SulmanK/concept_visualizer/Design/backend/jigsawstack_client.md,.md,15740,utf-8-sig,527,frontend;backend;ui;data_feed;hosting_vercel_aws;verification;security;performance,67,25,17,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/backend/palette_processing_optimization.md,.md,5265,utf-8-sig,135,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;verification;security;performance,78,31,19,11,7,10
gsd/prompts/SulmanK/concept_visualizer/Design/backend/rate-limit-refund.md,.md,3385,utf-8-sig,101,frontend;backend;ui;sql;verification;performance,51,18,10,15,0,8
gsd/prompts/SulmanK/concept_visualizer/Design/backend/rate_limit_monthly_flush.md,.md,5938,utf-8-sig,144,frontend;backend;ui;data_feed;hosting_vercel_aws;verification;security;performance,62,25,14,13,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/backend/semantic_color_mapping.md,.md,6464,utf-8-sig,191,frontend;backend;ui;renderer;data_feed;visualization;hosting_vercel_aws;verification;performance,63,28,13,12,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/backend/service_layer.md,.md,18726,utf-8-sig,528,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;verification;security;performance,63,28,10,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/backend/standardize-signed-url-expiration.md,.md,4130,utf-8-sig,130,frontend;backend;ui;verification;security,24,15,0,0,4,5
gsd/prompts/SulmanK/concept_visualizer/Design/backend/supabase_integration.md,.md,30554,utf-8-sig,910,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;verification;security;performance,83,28,19,15,11,10
gsd/prompts/SulmanK/concept_visualizer/Design/ci-cd/git-hook.md,.md,9254,utf-8-sig,163,frontend;backend;ui;sql;data_feed;verification;security;performance,44,25,5,0,4,10
gsd/prompts/SulmanK/concept_visualizer/Design/Deployment-refactor/deploy-arch.md,.md,3777,utf-8-sig,54,frontend;backend;ui;data_feed;hosting_vercel_aws;kafka;performance,47,22,5,10,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/Deployment-refactor/gco-teraform.md,.md,37247,utf-8-sig,820,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;kafka;data_provider;verification;security;performance,79,34,20,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/Deployment-refactor/gcp-deployment-plan-overview.md,.md,27466,utf-8-sig,462,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;kafka;verification;security;performance,78,34,19,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/frontend/concept_creator.md,.md,20819,utf-8-sig,683,frontend;backend;ui;sql;renderer;data_feed;visualization;hosting_vercel_aws;verification;performance,76,31,20,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/frontend/hooks_and_services.md,.md,31254,utf-8-sig,1187,frontend;backend;ui;sql;renderer;data_feed;hosting_vercel_aws;verification;security;performance,76,31,20,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/frontend/refinement_feature.md,.md,31634,utf-8-sig,943,frontend;backend;ui;sql;renderer;data_feed;visualization;hosting_vercel_aws;verification;performance,80,31,20,15,4,10
gsd/prompts/SulmanK/concept_visualizer/Design/frontend/shared_components.md,.md,16725,utf-8-sig,559,frontend;backend;ui;sql;renderer;data_feed;verification;security;performance,76,28,15,15,8,10
gsd/prompts/SulmanK/concept_visualizer/Design/frontend/state_management.md,.md,20454,utf-8-sig,774,frontend;backend;ui;sql;renderer;data_feed;visualization;hosting_vercel_aws;data_provider;verification;security;performance,79,37,20,15,0,7
gsd/prompts/SulmanK/concept_visualizer/Design/mermaid/build-path.md,.md,3623,utf-8-sig,54,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;security;performance,48,28,10,0,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/mermaid/mermaid-full.md,.md,6811,utf-8-sig,116,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;security;performance,53,28,15,0,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/mermaid/runtime-path.md,.md,5134,utf-8-sig,94,frontend;backend;sql;data_feed;visualization;hosting_vercel_aws;security;performance,50,25,15,0,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/backend-monitoring.md,.md,14563,utf-8-sig,297,frontend;backend;ui;hosting_vercel_aws;verification;performance,67,18,20,15,4,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/cloud-run-performance-optimizations.md,.md,10636,utf-8-sig,291,frontend;backend;ui;data_feed;visualization;hosting_vercel_aws;verification;performance,70,25,20,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/cloud-run-timeout-fix.md,.md,3907,utf-8-sig,108,frontend;backend;ui;hosting_vercel_aws;performance,60,15,20,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/cloud_monitoring.md,.md,13998,utf-8-sig,269,frontend;backend;ui;sql;hosting_vercel_aws;verification;performance,67,22,20,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/frontend-monitoring.md,.md,22158,utf-8-sig,427,frontend;backend;ui;sql;renderer;data_feed;visualization;hosting_vercel_aws;data_provider;verification;security;performance,82,37,20,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/gh_secret_automation.md,.md,8019,utf-8-sig,149,frontend;backend;ui;hosting_vercel_aws;data_provider;verification;security;performance,59,25,20,4,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/manage_dynamic_monitoring_resources.md,.md,12474,utf-8-sig,156,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;security,78,22,20,15,11,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/optimize-image-opt.md,.md,2573,utf-8-sig,48,backend;ui;data_feed;performance,46,12,16,12,0,6
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/parallelize_palette_variations.md,.md,2966,utf-8-sig,65,frontend;backend;ui;data_feed;verification;performance,53,18,15,14,0,6
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/post_monitoring_workflow_update_tasks.md,.md,3221,utf-8-sig,85,frontend;backend;ui;hosting_vercel_aws;verification;security,40,18,5,7,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/rate-limit.md,.md,16056,utf-8-sig,252,frontend;backend;ui;sql;data_feed;verification;performance,64,22,17,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/refactor-worker.md,.md,18208,utf-8-sig,360,frontend;backend;ui;data_feed;security;performance,63,18,20,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/supabase-edge-function-resilience.md,.md,17215,utf-8-sig,404,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;verification;security;performance,83,31,20,15,7,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/task-resilience.md,.md,8216,utf-8-sig,180,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;performance,74,22,20,15,7,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/update-docs.md,.md,14467,utf-8-sig,135,frontend;backend;ui;sql;renderer;data_feed;visualization;hosting_vercel_aws;verification;security,62,31,17,0,4,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/update_frontend_monitoring_workflow.md,.md,6836,utf-8-sig,75,frontend;backend;ui;data_feed;hosting_vercel_aws;verification;security,52,22,10,10,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/optimization/worker-function-opt.md,.md,12506,utf-8-sig,221,frontend;backend;ui;data_feed;hosting_vercel_aws;performance,55,18,8,15,4,10
gsd/prompts/SulmanK/concept_visualizer/Design/refactoring/image_services.md,.md,13326,utf-8-sig,441,frontend;backend;ui;renderer;data_feed;hosting_vercel_aws;verification;performance,59,25,10,10,4,10
gsd/prompts/SulmanK/concept_visualizer/Design/refactoring/jigsawstack_client.md,.md,9151,utf-8-sig,299,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;verification;security;performance,66,28,10,14,4,10
gsd/prompts/SulmanK/concept_visualizer/Design/refactoring/session_storage_services.md,.md,12848,utf-8-sig,380,frontend;backend;ui;sql;data_feed;verification;security;performance,58,25,12,7,4,10
gsd/prompts/SulmanK/concept_visualizer/Design/Setup.md,.md,15768,utf-8-sig,334,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;data_provider;security;performance,67,28,14,7,8,10
gsd/prompts/SulmanK/concept_visualizer/Design/supabase/supabase-complete.md,.md,11055,utf-8-sig,344,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;security;performance,80,28,20,11,11,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/backend_scaling_vercel.md,.md,27382,utf-8-sig,890,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;verification;security;performance,87,28,20,15,14,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/cold_start_resilience.md,.md,9549,utf-8-sig,323,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;verification;security;performance,73,28,20,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/concept_visualizer_design.md,.md,15251,utf-8-sig,459,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;data_provider;verification;security;performance,90,34,20,15,11,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/data_cleanup_plan.md,.md,14114,utf-8-sig,484,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;verification;security,85,28,20,15,12,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/design_concepts.md,.md,3853,utf-8-sig,112,frontend;backend;ui;sql;data_feed;visualization,35,18,10,0,4,3
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/design_system.md,.md,8839,utf-8-sig,218,frontend;backend;ui;visualization;hosting_vercel_aws,51,15,12,14,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/final_refactor.md,.md,35159,utf-8-sig,557,frontend;backend;ui;sql;renderer;data_feed;hosting_vercel_aws;verification;security;performance,89,31,20,15,13,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/fix-mypy-flake8.md,.md,6426,utf-8-sig,99,frontend;backend;ui;data_feed;data_provider;verification,51,18,8,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/fixing_SRA.md,.md,12664,utf-8-sig,173,frontend;backend;ui;sql;renderer;data_feed;hosting_vercel_aws;data_provider;verification;security;performance,77,34,18,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/flake8_mypy_cleanup.md,.md,125234,utf-8-sig,1155,frontend;backend;ui;sql;renderer;data_feed;hosting_vercel_aws;verification;security;performance,74,31,18,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/frontend-supabase-integration.md,.md,2443,utf-8-sig,80,frontend;backend;ui;sql;verification;security;performance,35,22,0,7,0,6
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/frontend_state_management_refactor.md,.md,6882,utf-8-sig,100,frontend;backend;ui;sql;renderer;data_feed;kafka;data_provider;verification;security;performance,88,34,20,15,11,8
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/frontend_state_refactor.md,.md,14276,utf-8-sig,253,frontend;backend;ui;sql;renderer;data_feed;data_provider;verification;security;performance,83,31,20,15,7,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/frontend_state_refactor_progress.md,.md,4903,utf-8-sig,129,frontend;backend;ui;sql;renderer;data_feed;data_provider;verification;performance,67,28,16,14,4,5
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/github_action_setup.md,.md,1962,utf-8-sig,57,frontend;backend;ui;sql;hosting_vercel_aws;verification;security,56,22,16,10,0,8
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/how-to-implement-jwt-security.md,.md,22010,utf-8-sig,630,frontend;backend;ui;sql;renderer;data_feed;visualization;verification;security;performance,83,31,17,15,10,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/how-to-implement-rls.md,.md,21160,utf-8-sig,684,frontend;backend;ui;sql;renderer;data_feed;visualization;hosting_vercel_aws;data_provider;verification;security;performance,74,37,12,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/image_rate_limit.md,.md,7692,utf-8-sig,159,frontend;backend;ui;renderer;data_feed;visualization;performance,46,22,12,4,0,8
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/initial_concept.md,.md,23953,utf-8-sig,145,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;verification;security;performance,86,31,18,15,12,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/linter_type_error_cleanup.md,.md,5505,utf-8-sig,106,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;verification,59,22,12,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/mobile_optimization.md,.md,3965,utf-8-sig,112,frontend;ui;sql;verification;performance,33,15,8,0,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/modal_preview_enhancement.md,.md,6379,utf-8-sig,208,frontend;backend;ui;sql;data_feed;verification;performance,48,22,18,0,0,8
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/project_structure.md,.md,21135,utf-8-sig,477,frontend;backend;ui;sql;renderer;data_feed;hosting_vercel_aws;data_provider;verification;security;performance,66,34,8,14,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/prompt_optimization.md,.md,7912,utf-8-sig,200,frontend;backend;ui;visualization;verification,43,15,14,4,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/rate-limit-state-refactor.md,.md,4187,utf-8-sig,64,frontend;backend;ui;data_feed;data_provider;verification;security;performance,46,25,10,8,0,3
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/rate_limit_optimization.md,.md,6638,utf-8-sig,203,frontend;backend;ui;sql;data_feed;visualization;verification;performance,48,25,5,4,4,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/rate_limit_production_enhancements.md,.md,5957,utf-8-sig,78,frontend;backend;ui;sql;data_feed;performance,53,18,10,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/realtime_design.md,.md,9553,utf-8-sig,143,frontend;backend;ui;sql;data_feed;visualization;verification;security;performance,76,28,16,15,7,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/Refactoring-ExportOptions.md,.md,5394,utf-8-sig,88,frontend;backend;ui;sql;renderer;data_feed;security;performance,55,25,12,12,0,6
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/refactoring_plan.md,.md,6529,utf-8-sig,173,frontend;backend;ui;sql;renderer;data_feed;verification,41,22,8,4,0,7
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/session_optimization_plan.md,.md,10712,utf-8-sig,349,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;data_provider;verification;security;performance,78,31,15,15,7,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/supabase_anonymous_auth_migration.md,.md,23086,utf-8-sig,840,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;data_provider;verification;security;performance,91,31,20,15,15,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/supabase_setup_guide.md,.md,37724,utf-8-sig,1128,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;verification;security;performance,89,31,20,15,13,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/supabase_signed_url_migration.md,.md,6791,utf-8-sig,166,frontend;backend;ui;sql;verification;security,48,18,5,15,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/supabase_storage_security.md,.md,13555,utf-8-sig,420,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;verification;security;performance,77,31,17,15,4,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/technical_explaination.md,.md,2515,utf-8-sig,43,frontend;backend;ui;hosting_vercel_aws;performance,32,15,0,7,0,10
gsd/prompts/SulmanK/concept_visualizer/Design/task-design/update_schema.md,.md,9379,utf-8-sig,285,frontend;backend;ui;sql;data_feed;security;performance,71,22,17,11,15,6
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/dependencies.md,.md,3510,utf-8-sig,113,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;verification;security,40,25,5,0,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/errors.md,.md,3612,utf-8-sig,115,frontend;backend;ui;renderer;data_feed;visualization;hosting_vercel_aws;verification;security,61,28,8,15,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/middleware/auth_middleware.md,.md,3775,utf-8-sig,134,frontend;backend;ui;sql;data_feed;security,44,18,8,12,0,6
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/middleware/rate_limit_apply.md,.md,6459,utf-8-sig,209,frontend;backend;ui;sql;data_feed;security;performance,59,22,13,14,7,3
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/middleware/rate_limit_headers.md,.md,3151,utf-8-sig,101,frontend;backend;ui;sql;data_feed;performance,23,18,5,0,0,0
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/middleware/README.md,.md,4029,utf-8-sig,109,frontend;backend;ui;sql;data_feed;verification;security;performance,48,25,8,8,0,7
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/README.md,.md,1817,utf-8-sig,50,frontend;backend;ui;sql;renderer;data_feed;verification;security,52,25,5,14,0,8
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/router.md,.md,2642,utf-8-sig,83,frontend;backend;data_feed;security,28,12,0,13,0,3
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/routes/auth/auth_routes.md,.md,4063,utf-8-sig,218,frontend;backend;ui;sql;data_feed;security,48,18,10,15,0,5
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/routes/concept/example_error_handling.md,.md,4220,utf-8-sig,138,frontend;backend;ui;sql;data_feed;visualization;hosting_vercel_aws;verification;security,57,28,5,15,0,9
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/routes/concept/generation.md,.md,10488,utf-8-sig,369,frontend;backend;ui;sql;data_feed;security;performance,67,22,20,15,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/routes/concept/refinement.md,.md,8693,utf-8-sig,279,frontend;backend;ui;sql;data_feed;security;performance,66,22,19,15,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/routes/concept_storage/storage_routes.md,.md,6664,utf-8-sig,189,frontend;backend;ui;sql;data_feed;security,52,18,12,12,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/routes/export/export_routes.md,.md,4952,utf-8-sig,139,frontend;backend;ui;data_feed;hosting_vercel_aws;verification;security;performance,64,25,15,14,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/routes/health/check.md,.md,3843,utf-8-sig,157,frontend;backend;ui;data_feed;performance,48,15,8,15,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/routes/health/endpoints.md,.md,3052,utf-8-sig,138,frontend;backend;ui;data_feed;security;performance,45,18,5,14,0,8
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/routes/health/limits.md,.md,5573,utf-8-sig,201,frontend;backend;ui;sql;data_feed;security;performance,52,22,8,12,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/routes/health/utils.md,.md,3834,utf-8-sig,149,frontend;backend;ui;sql;data_feed;performance,35,18,12,0,0,5
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/routes/README.md,.md,3673,utf-8-sig,98,frontend;backend;ui;sql;data_feed;security;performance,52,22,8,13,0,9
gsd/prompts/SulmanK/concept_visualizer/docs/backend/api/routes/task/routes.md,.md,5671,utf-8-sig,183,frontend;backend;ui;sql;data_feed;verification;security,60,22,13,15,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/cloud_run/README.md,.md,2427,utf-8-sig,60,frontend;backend,32,6,8,8,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/cloud_run/worker/main.md,.md,5515,utf-8-sig,165,frontend;backend;ui;data_feed;hosting_vercel_aws;verification,43,18,0,15,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/cloud_run/worker/processors/base_processor.md,.md,4354,utf-8-sig,125,frontend;backend;ui;data_feed;performance,54,15,14,15,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/cloud_run/worker/processors/generation_processor.md,.md,7308,utf-8-sig,196,frontend;backend;ui;sql;data_feed;hosting_vercel_aws;performance,62,22,15,15,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/cloud_run/worker/processors/README.md,.md,2290,utf-8-sig,59,frontend;backend;ui;performance,49,12,15,14,0,8
gsd/prompts/SulmanK/concept_visualizer/docs/backend/cloud_run/worker/processors/refinement_processor.md,.md,5508,utf-8-sig,149,backend;ui;data_feed;performance,32,12,0,12,0,8
gsd/prompts/SulmanK/concept_visualizer/docs/backend/cloud_run/worker/README.md,.md,2601,utf-8-sig,61,frontend;backend;ui;sql;hosting_vercel_aws,36,15,0,11,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/cloud_run/worker/stages/concept_storage.md,.md,4576,utf-8-sig,156,frontend;backend;ui;sql;data_feed,41,15,8,13,0,5
gsd/prompts/SulmanK/concept_visualizer/docs/backend/cloud_run/worker/stages/image_preparation.md,.md,2182,utf-8-sig,76,frontend;ui;data_feed;verification;performance,41,15,13,13,0,0
gsd/prompts/SulmanK/concept_visualizer/docs/backend/cloud_run/worker/stages/palette_generation.md,.md,3880,utf-8-sig,140,frontend;backend;ui;data_feed;hosting_vercel_aws;security;performance,56,22,12,14,0,8
gsd/prompts/SulmanK/concept_visualizer/docs/backend/cloud_run/worker/stages/README.md,.md,1966,utf-8-sig,47,frontend;backend;ui;verification,42,12,10,12,0,8
gsd/prompts/SulmanK/concept_visualizer/docs/backend/cloud_run/worker/stages/refinement.md,.md,6629,utf-8-sig,219,backend;ui;sql;data_feed;performance,46,15,10,15,0,6
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/config.md,.md,3957,utf-8-sig,131,frontend;backend;ui;data_feed;hosting_vercel_aws;verification;performance,59,22,12,15,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/constants.md,.md,3425,utf-8-sig,107,frontend;backend;ui;sql;data_feed;performance,50,18,5,10,7,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/exceptions.md,.md,6387,utf-8-sig,226,frontend;backend;ui;sql;renderer;hosting_vercel_aws;security;performance,68,25,14,15,4,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/factory.md,.md,4048,utf-8-sig,155,frontend;backend;sql;data_feed;verification;security;performance,40,22,5,10,0,3
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/limiter/config.md,.md,4553,utf-8-sig,179,frontend;backend;data_feed;performance,40,12,10,15,0,3
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/limiter/decorators.md,.md,4061,utf-8-sig,125,frontend;backend;sql;data_feed;performance,46,15,10,15,0,6
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/limiter/keys.md,.md,4946,utf-8-sig,181,frontend;backend;ui;data_feed;security;performance,36,18,12,0,0,6
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/limiter/README.md,.md,3147,utf-8-sig,94,frontend;backend;ui;sql;data_feed;performance,37,18,12,0,0,7
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/limiter/redis_store.md,.md,8637,utf-8-sig,341,frontend;backend;ui;sql;data_feed;verification;security;performance,64,25,10,15,4,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/README.md,.md,1717,utf-8-sig,43,frontend;backend;ui;sql;data_feed;verification,39,18,0,14,0,7
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/supabase/client.md,.md,5655,utf-8-sig,198,frontend;backend;ui;sql;data_feed;verification;security,56,22,12,15,0,7
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/supabase/concept_storage.md,.md,12036,utf-8-sig,436,frontend;backend;ui;sql;data_feed;verification;security;performance,78,25,20,15,8,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/supabase/image_storage.md,.md,8821,utf-8-sig,351,frontend;backend;ui;data_feed;verification;security;performance,51,22,5,15,0,9
gsd/prompts/SulmanK/concept_visualizer/docs/backend/core/supabase/README.md,.md,3446,utf-8-sig,113,frontend;backend;ui;sql;data_feed;verification;security;performance,55,25,8,15,0,7
gsd/prompts/SulmanK/concept_visualizer/docs/backend/main.md,.md,1272,utf-8-sig,47,frontend;backend;hosting_vercel_aws,15,9,0,0,0,6
gsd/prompts/SulmanK/concept_visualizer/docs/backend/models/common/base.md,.md,4658,utf-8-sig,125,frontend;backend;ui;sql;renderer;data_feed;hosting_vercel_aws;verification,60,25,0,15,10,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/models/concept/domain.md,.md,7489,utf-8-sig,177,frontend;backend;ui;sql;renderer,18,15,0,0,0,3
gsd/prompts/SulmanK/concept_visualizer/docs/backend/models/concept/request.md,.md,4120,utf-8-sig,115,backend;ui;renderer;hosting_vercel_aws;verification,59,15,20,14,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/models/concept/response.md,.md,9333,utf-8-sig,230,frontend;backend;ui;renderer,27,12,10,0,0,5
gsd/prompts/SulmanK/concept_visualizer/docs/backend/models/export/request.md,.md,3802,utf-8-sig,107,frontend;backend;ui;sql;data_feed,28,15,0,7,0,6
gsd/prompts/SulmanK/concept_visualizer/docs/backend/models/README.md,.md,1880,utf-8-sig,60,backend;ui;sql;renderer;data_feed;verification,38,18,13,0,7,0
gsd/prompts/SulmanK/concept_visualizer/docs/backend/models/task/response.md,.md,5712,utf-8-sig,160,frontend;backend;ui;data_feed,49,12,12,15,0,10
gsd/prompts/SulmanK/concept_visualizer/docs/backend/README.md,.md,1470,utf-8-sig,35,frontend;backend;ui;sql;verification;performance,32,18,0,8,0,6
gsd/prompts/SulmanK/concept_visualizer/docs/backend/services/concept/generation.md,.md,8583,utf-8-sig,283,frontend;backend;ui;data_feed;hosting_vercel_aws;verification;security;performance,50,25,0,15,0,10
